image_path,signed_speedA,signed_speedB,behaviorA,behaviorB,behavior,time_in_ms,record,source
DataSet/Record_2025-08-08_19-36-02/Images/1754675762650.png,0.0,0.0,STOP,STOP,STOP,1754675762650,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675762697.png,0.0,0.0,STOP,STOP,STOP,1754675762697,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675762749.png,0.0,60.0,STOP,FORWARD,LEFT,1754675762749,Record_2025-08-08_19-36-02_seq14,real
DataSet/Record_2025-08-08_19-36-02/Images/1754675762980.png,0.0,59.5,STOP,FORWARD,LEFT,1754675762980,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675762994.png,0.0,59.1,STOP,FORWARD,LEFT,1754675762994,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675763010.png,0.0,58.5,STOP,FORWARD,LEFT,1754675763010,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675763026.png,0.0,57.9,STOP,FORWARD,LEFT,1754675763026,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675763042.png,0.0,57.4,STOP,FORWARD,LEFT,1754675763042,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675763174.png,0.0,52.7,STOP,FORWARD,LEFT,1754675763174,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675763225.png,0.0,51.0,STOP,FORWARD,LEFT,1754675763225,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675763264.png,0.0,49.6,STOP,FORWARD,LEFT,1754675763264,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675763316.png,0.0,47.8,STOP,FORWARD,LEFT,1754675763316,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675763352.png,0.0,46.5,STOP,FORWARD,LEFT,1754675763352,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675763398.png,0.0,44.9,STOP,FORWARD,LEFT,1754675763398,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675763441.png,0.0,43.4,STOP,FORWARD,LEFT,1754675763441,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675763488.png,0.0,41.7,STOP,FORWARD,LEFT,1754675763488,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675763528.png,0.0,40.3,STOP,FORWARD,LEFT,1754675763528,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675763573.png,0.0,38.7,STOP,FORWARD,LEFT,1754675763573,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675763609.png,0.0,37.5,STOP,FORWARD,LEFT,1754675763609,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675763651.png,0.0,36.0,STOP,FORWARD,LEFT,1754675763651,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675763699.png,0.0,34.3,STOP,FORWARD,LEFT,1754675763699,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675763785.png,0.0,31.3,STOP,FORWARD,LEFT,1754675763785,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675763825.png,0.0,29.9,STOP,FORWARD,LEFT,1754675763825,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675763869.png,0.0,28.4,STOP,FORWARD,LEFT,1754675763869,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675763914.png,0.0,26.8,STOP,FORWARD,LEFT,1754675763914,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675763951.png,0.0,25.5,STOP,FORWARD,LEFT,1754675763951,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675763996.png,0.0,23.9,STOP,FORWARD,LEFT,1754675763996,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675764040.png,0.0,22.4,STOP,FORWARD,LEFT,1754675764040,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675764083.png,0.0,20.9,STOP,FORWARD,LEFT,1754675764083,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675764129.png,0.0,19.3,STOP,FORWARD,LEFT,1754675764129,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675764163.png,0.0,18.1,STOP,FORWARD,LEFT,1754675764163,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675764204.png,0.0,16.6,STOP,FORWARD,LEFT,1754675764204,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675764247.png,0.0,15.1,STOP,FORWARD,LEFT,1754675764247,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675764292.png,0.0,13.5,STOP,FORWARD,LEFT,1754675764292,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675764334.png,0.0,12.1,STOP,FORWARD,LEFT,1754675764334,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675764383.png,0.0,10.3,STOP,FORWARD,LEFT,1754675764383,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675764427.png,0.0,8.8,STOP,FORWARD,LEFT,1754675764427,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675764470.png,0.0,7.3,STOP,FORWARD,LEFT,1754675764470,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675764512.png,0.0,5.8,STOP,FORWARD,LEFT,1754675764512,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675764570.png,0.0,0.0,STOP,STOP,STOP,1754675764570,Record_2025-08-08_19-36-02_seq14,real
DataSet/Record_2025-08-08_19-36-02/Images/1754675764817.png,1.9,1.9,FORWARD,FORWARD,FORWARD,1754675764817,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675764829.png,3.3,3.3,FORWARD,FORWARD,FORWARD,1754675764829,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675764844.png,5.2,5.2,FORWARD,FORWARD,FORWARD,1754675764844,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675764858.png,6.9,6.9,FORWARD,FORWARD,FORWARD,1754675764858,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675764873.png,8.8,8.8,FORWARD,FORWARD,FORWARD,1754675764873,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675764885.png,10.3,10.3,FORWARD,FORWARD,FORWARD,1754675764885,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675764901.png,12.2,12.2,FORWARD,FORWARD,FORWARD,1754675764901,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675764919.png,60.0,60.0,FORWARD,FORWARD,FORWARD,1754675764919,Record_2025-08-08_19-36-02_seq14,real
DataSet/Record_2025-08-08_19-36-02/Images/1754675765488.png,44.7,44.7,FORWARD,FORWARD,FORWARD,1754675765488,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675765503.png,43.6,43.6,FORWARD,FORWARD,FORWARD,1754675765503,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675765517.png,42.5,42.5,FORWARD,FORWARD,FORWARD,1754675765517,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675765550.png,40.0,40.0,FORWARD,FORWARD,FORWARD,1754675765550,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675765590.png,36.9,36.9,FORWARD,FORWARD,FORWARD,1754675765590,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675765637.png,33.4,33.4,FORWARD,FORWARD,FORWARD,1754675765637,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675765676.png,30.4,30.4,FORWARD,FORWARD,FORWARD,1754675765676,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675765725.png,26.6,26.6,FORWARD,FORWARD,FORWARD,1754675765725,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675765767.png,23.5,23.5,FORWARD,FORWARD,FORWARD,1754675765767,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675765818.png,19.6,19.6,FORWARD,FORWARD,FORWARD,1754675765818,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675765863.png,16.1,16.1,FORWARD,FORWARD,FORWARD,1754675765863,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675765909.png,12.6,12.6,FORWARD,FORWARD,FORWARD,1754675765909,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675765962.png,0.0,0.0,STOP,STOP,STOP,1754675765962,Record_2025-08-08_19-36-02_seq14,real
DataSet/Record_2025-08-08_19-36-02/Images/1754675766088.png,0.0,0.0,STOP,STOP,STOP,1754675766088,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675766101.png,0.0,0.0,STOP,STOP,STOP,1754675766101,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675766115.png,0.0,0.0,STOP,STOP,STOP,1754675766115,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675766150.png,0.0,0.0,STOP,STOP,STOP,1754675766150,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675766200.png,0.0,0.0,STOP,STOP,STOP,1754675766200,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675766238.png,0.0,0.0,STOP,STOP,STOP,1754675766238,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675766287.png,0.0,0.0,STOP,STOP,STOP,1754675766287,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675766340.png,0.0,0.0,STOP,STOP,STOP,1754675766340,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675766385.png,0.0,0.0,STOP,STOP,STOP,1754675766385,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675766438.png,0.0,0.0,STOP,STOP,STOP,1754675766438,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675766484.png,0.0,0.0,STOP,STOP,STOP,1754675766484,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675766539.png,0.0,0.0,STOP,STOP,STOP,1754675766539,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675766594.png,0.0,60.0,STOP,FORWARD,LEFT,1754675766594,Record_2025-08-08_19-36-02_seq14,real
DataSet/Record_2025-08-08_19-36-02/Images/1754675766828.png,0.0,59.5,STOP,FORWARD,LEFT,1754675766828,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675767001.png,0.0,54.1,STOP,FORWARD,LEFT,1754675767001,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675767044.png,0.0,52.7,STOP,FORWARD,LEFT,1754675767044,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675767105.png,0.0,50.8,STOP,FORWARD,LEFT,1754675767105,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675767148.png,0.0,49.5,STOP,FORWARD,LEFT,1754675767148,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675767191.png,0.0,48.2,STOP,FORWARD,LEFT,1754675767191,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675767241.png,0.0,46.6,STOP,FORWARD,LEFT,1754675767241,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675767287.png,0.0,45.2,STOP,FORWARD,LEFT,1754675767287,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675767340.png,0.0,43.5,STOP,FORWARD,LEFT,1754675767340,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675767375.png,0.0,42.4,STOP,FORWARD,LEFT,1754675767375,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675767427.png,0.0,40.8,STOP,FORWARD,LEFT,1754675767427,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675767470.png,0.0,39.5,STOP,FORWARD,LEFT,1754675767470,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675767524.png,0.0,37.8,STOP,FORWARD,LEFT,1754675767524,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675767569.png,0.0,36.4,STOP,FORWARD,LEFT,1754675767569,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675767626.png,0.0,34.6,STOP,FORWARD,LEFT,1754675767626,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675767669.png,0.0,33.3,STOP,FORWARD,LEFT,1754675767669,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675767716.png,0.0,31.8,STOP,FORWARD,LEFT,1754675767716,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675767757.png,0.0,30.5,STOP,FORWARD,LEFT,1754675767757,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675767815.png,0.0,28.7,STOP,FORWARD,LEFT,1754675767815,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675767866.png,0.0,27.1,STOP,FORWARD,LEFT,1754675767866,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675767914.png,0.0,25.6,STOP,FORWARD,LEFT,1754675767914,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675767947.png,0.0,24.6,STOP,FORWARD,LEFT,1754675767947,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675767987.png,0.0,23.3,STOP,FORWARD,LEFT,1754675767987,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675768034.png,0.0,21.9,STOP,FORWARD,LEFT,1754675768034,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675768083.png,0.0,20.4,STOP,FORWARD,LEFT,1754675768083,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675768124.png,0.0,19.1,STOP,FORWARD,LEFT,1754675768124,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675768177.png,0.0,17.4,STOP,FORWARD,LEFT,1754675768177,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675768225.png,0.0,15.9,STOP,FORWARD,LEFT,1754675768225,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675768280.png,0.0,14.2,STOP,FORWARD,LEFT,1754675768280,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675768333.png,0.0,12.6,STOP,FORWARD,LEFT,1754675768333,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675768383.png,0.0,11.0,STOP,FORWARD,LEFT,1754675768383,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675768435.png,0.0,9.4,STOP,FORWARD,LEFT,1754675768435,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675768482.png,0.0,7.9,STOP,FORWARD,LEFT,1754675768482,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675768544.png,0.0,6.0,STOP,FORWARD,LEFT,1754675768544,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675768579.png,0.0,4.9,STOP,FORWARD,LEFT,1754675768579,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675768631.png,0.0,0.0,STOP,STOP,STOP,1754675768631,Record_2025-08-08_19-36-02_seq14,real
DataSet/Record_2025-08-08_19-36-02/Images/1754675768900.png,2.3,2.3,FORWARD,FORWARD,FORWARD,1754675768900,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675768918.png,4.4,4.4,FORWARD,FORWARD,FORWARD,1754675768918,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675768936.png,6.6,6.6,FORWARD,FORWARD,FORWARD,1754675768936,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675768957.png,9.1,9.1,FORWARD,FORWARD,FORWARD,1754675768957,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675768976.png,11.4,11.4,FORWARD,FORWARD,FORWARD,1754675768976,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675769000.png,14.3,14.3,FORWARD,FORWARD,FORWARD,1754675769000,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675769032.png,18.2,18.2,FORWARD,FORWARD,FORWARD,1754675769032,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675769093.png,25.5,25.5,FORWARD,FORWARD,FORWARD,1754675769093,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675769152.png,32.6,32.6,FORWARD,FORWARD,FORWARD,1754675769152,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675769268.png,60.0,60.0,FORWARD,FORWARD,FORWARD,1754675769268,Record_2025-08-08_19-36-02_seq14,real
DataSet/Record_2025-08-08_19-36-02/Images/1754675769464.png,51.8,51.8,FORWARD,FORWARD,FORWARD,1754675769464,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675769550.png,43.5,43.5,FORWARD,FORWARD,FORWARD,1754675769550,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675769626.png,36.1,36.1,FORWARD,FORWARD,FORWARD,1754675769626,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675769654.png,33.4,33.4,FORWARD,FORWARD,FORWARD,1754675769654,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675769678.png,31.0,31.0,FORWARD,FORWARD,FORWARD,1754675769678,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675769734.png,25.6,25.6,FORWARD,FORWARD,FORWARD,1754675769734,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675769783.png,20.8,20.8,FORWARD,FORWARD,FORWARD,1754675769783,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675769819.png,17.3,17.3,FORWARD,FORWARD,FORWARD,1754675769819,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675769874.png,0.0,0.0,STOP,STOP,STOP,1754675769874,Record_2025-08-08_19-36-02_seq14,real
DataSet/Record_2025-08-08_19-36-02/Images/1754675770016.png,0.0,0.0,STOP,STOP,STOP,1754675770016,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675770037.png,0.0,0.0,STOP,STOP,STOP,1754675770037,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675770057.png,0.0,0.0,STOP,STOP,STOP,1754675770057,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675770088.png,0.0,0.0,STOP,STOP,STOP,1754675770088,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675770140.png,0.0,0.0,STOP,STOP,STOP,1754675770140,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675770207.png,0.0,0.0,STOP,STOP,STOP,1754675770207,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675770248.png,0.0,0.0,STOP,STOP,STOP,1754675770248,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675770310.png,0.0,0.0,STOP,STOP,STOP,1754675770310,Record_2025-08-08_19-36-02_seq14,real
DataSet/Record_2025-08-08_19-36-02/Images/1754675770435.png,0.0,6.9,STOP,FORWARD,LEFT,1754675770435,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675770458.png,0.0,60.0,STOP,FORWARD,LEFT,1754675770458,Record_2025-08-08_19-36-02_seq14,real
DataSet/Record_2025-08-08_19-36-02/Images/1754675770609.png,0.0,59.4,STOP,FORWARD,LEFT,1754675770609,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675770633.png,0.0,58.6,STOP,FORWARD,LEFT,1754675770633,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675770654.png,0.0,58.0,STOP,FORWARD,LEFT,1754675770654,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675770677.png,0.0,57.3,STOP,FORWARD,LEFT,1754675770677,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675770700.png,0.0,56.5,STOP,FORWARD,LEFT,1754675770700,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675770803.png,0.0,53.4,STOP,FORWARD,LEFT,1754675770803,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675770827.png,0.0,52.6,STOP,FORWARD,LEFT,1754675770827,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675770869.png,0.0,51.3,STOP,FORWARD,LEFT,1754675770869,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675770920.png,0.0,49.7,STOP,FORWARD,LEFT,1754675770920,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675770961.png,0.0,48.5,STOP,FORWARD,LEFT,1754675770961,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675771003.png,0.0,47.2,STOP,FORWARD,LEFT,1754675771003,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675771043.png,0.0,45.9,STOP,FORWARD,LEFT,1754675771043,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675771092.png,0.0,44.4,STOP,FORWARD,LEFT,1754675771092,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675771137.png,0.0,43.0,STOP,FORWARD,LEFT,1754675771137,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675771185.png,0.0,41.6,STOP,FORWARD,LEFT,1754675771185,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675771222.png,0.0,40.4,STOP,FORWARD,LEFT,1754675771222,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675771264.png,0.0,39.1,STOP,FORWARD,LEFT,1754675771264,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675771310.png,0.0,37.7,STOP,FORWARD,LEFT,1754675771310,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675771362.png,0.0,36.1,STOP,FORWARD,LEFT,1754675771362,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675771410.png,0.0,34.6,STOP,FORWARD,LEFT,1754675771410,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675771456.png,0.0,33.2,STOP,FORWARD,LEFT,1754675771456,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675771511.png,0.0,31.5,STOP,FORWARD,LEFT,1754675771511,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675771560.png,0.0,30.0,STOP,FORWARD,LEFT,1754675771560,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675771604.png,0.0,28.6,STOP,FORWARD,LEFT,1754675771604,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675771655.png,0.0,27.1,STOP,FORWARD,LEFT,1754675771655,Record_2025-08-08_19-36-02_seq14,interp
DataSet/Record_2025-08-08_19-36-02/Images/1754675771699.png,0.0,25.7,STOP,FORWARD,LEFT,1754675771699,Record_2025-08-08_19-36-02_seq14,interp
