image_path,direction,speed_level,record,time_in_ms,n_control
DataSet/#Record_2025-07-02_14-28-50/Images/1751460036103.png,Forward,High,#Record_2025-07-02_14-28-50,1751460036103,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460036119.png,Forward,High,#Record_2025-07-02_14-28-50,1751460036119,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460036133.png,Forward,High,#Record_2025-07-02_14-28-50,1751460036133,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460036147.png,Forward,High,#Record_2025-07-02_14-28-50,1751460036147,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460036159.png,Forward,High,#Record_2025-07-02_14-28-50,1751460036159,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460036171.png,Forward,High,#Record_2025-07-02_14-28-50,1751460036171,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460036184.png,Forward,High,#Record_2025-07-02_14-28-50,1751460036184,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460036195.png,Forward,High,#Record_2025-07-02_14-28-50,1751460036195,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460036207.png,Forward,High,#Record_2025-07-02_14-28-50,1751460036207,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460036253.png,Forward,High,#Record_2025-07-02_14-28-50,1751460036253,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460036318.png,Forward,High,#Record_2025-07-02_14-28-50,1751460036318,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460036545.png,Forward,High,#Record_2025-07-02_14-28-50,1751460036545,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460036557.png,Forward,High,#Record_2025-07-02_14-28-50,1751460036557,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460036568.png,Forward,High,#Record_2025-07-02_14-28-50,1751460036568,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460036889.png,Forward,High,#Record_2025-07-02_14-28-50,1751460036889,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460041162.png,Forward,High,#Record_2025-07-02_14-28-50,1751460041162,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460042916.png,Left,High,#Record_2025-07-02_14-28-50,1751460042916,3
DataSet/#Record_2025-07-02_14-28-50/Images/1751460043211.png,Left,High,#Record_2025-07-02_14-28-50,1751460043211,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460043397.png,Left,High,#Record_2025-07-02_14-28-50,1751460043397,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460043618.png,Forward,High,#Record_2025-07-02_14-28-50,1751460043618,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460044879.png,Left,High,#Record_2025-07-02_14-28-50,1751460044879,3
DataSet/#Record_2025-07-02_14-28-50/Images/1751460045489.png,Forward,High,#Record_2025-07-02_14-28-50,1751460045489,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460045747.png,Forward,High,#Record_2025-07-02_14-28-50,1751460045747,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460045848.png,Forward,High,#Record_2025-07-02_14-28-50,1751460045848,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460046277.png,Forward,High,#Record_2025-07-02_14-28-50,1751460046277,4
DataSet/#Record_2025-07-02_14-28-50/Images/1751460046297.png,Forward,High,#Record_2025-07-02_14-28-50,1751460046297,4
DataSet/#Record_2025-07-02_14-28-50/Images/1751460046336.png,Right,High,#Record_2025-07-02_14-28-50,1751460046336,4
DataSet/#Record_2025-07-02_14-28-50/Images/1751460046374.png,Right,High,#Record_2025-07-02_14-28-50,1751460046374,3
DataSet/#Record_2025-07-02_14-28-50/Images/1751460046420.png,Right,High,#Record_2025-07-02_14-28-50,1751460046420,3
DataSet/#Record_2025-07-02_14-28-50/Images/1751460046636.png,Right,High,#Record_2025-07-02_14-28-50,1751460046636,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460046715.png,Right,High,#Record_2025-07-02_14-28-50,1751460046715,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460046835.png,Right,High,#Record_2025-07-02_14-28-50,1751460046835,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460046884.png,Right,High,#Record_2025-07-02_14-28-50,1751460046884,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460046931.png,Right,High,#Record_2025-07-02_14-28-50,1751460046931,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460046987.png,Right,High,#Record_2025-07-02_14-28-50,1751460046987,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460047049.png,Right,High,#Record_2025-07-02_14-28-50,1751460047049,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460047182.png,Right,High,#Record_2025-07-02_14-28-50,1751460047182,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460047200.png,Right,High,#Record_2025-07-02_14-28-50,1751460047200,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460047219.png,Right,High,#Record_2025-07-02_14-28-50,1751460047219,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460047260.png,Right,High,#Record_2025-07-02_14-28-50,1751460047260,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460047381.png,Right,High,#Record_2025-07-02_14-28-50,1751460047381,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460047639.png,Right,High,#Record_2025-07-02_14-28-50,1751460047639,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460048175.png,Forward,High,#Record_2025-07-02_14-28-50,1751460048175,4
DataSet/#Record_2025-07-02_14-28-50/Images/1751460048452.png,Left,High,#Record_2025-07-02_14-28-50,1751460048452,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460048500.png,Left,High,#Record_2025-07-02_14-28-50,1751460048500,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460048767.png,Left,High,#Record_2025-07-02_14-28-50,1751460048767,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460048962.png,Forward,High,#Record_2025-07-02_14-28-50,1751460048962,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460049268.png,Forward,High,#Record_2025-07-02_14-28-50,1751460049268,3
DataSet/#Record_2025-07-02_14-28-50/Images/1751460049302.png,Forward,High,#Record_2025-07-02_14-28-50,1751460049302,3
DataSet/#Record_2025-07-02_14-28-50/Images/1751460049339.png,Forward,High,#Record_2025-07-02_14-28-50,1751460049339,4
DataSet/#Record_2025-07-02_14-28-50/Images/1751460049523.png,Forward,High,#Record_2025-07-02_14-28-50,1751460049523,4
DataSet/#Record_2025-07-02_14-28-50/Images/1751460050102.png,Left,High,#Record_2025-07-02_14-28-50,1751460050102,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460050193.png,Left,High,#Record_2025-07-02_14-28-50,1751460050193,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460050215.png,Left,High,#Record_2025-07-02_14-28-50,1751460050215,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460050235.png,Left,High,#Record_2025-07-02_14-28-50,1751460050235,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460050253.png,Left,High,#Record_2025-07-02_14-28-50,1751460050253,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460050290.png,Left,High,#Record_2025-07-02_14-28-50,1751460050290,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460050341.png,Left,High,#Record_2025-07-02_14-28-50,1751460050341,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460050393.png,Left,High,#Record_2025-07-02_14-28-50,1751460050393,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460050430.png,Forward,High,#Record_2025-07-02_14-28-50,1751460050430,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460050475.png,Forward,High,#Record_2025-07-02_14-28-50,1751460050475,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460050533.png,Forward,High,#Record_2025-07-02_14-28-50,1751460050533,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460050577.png,Forward,High,#Record_2025-07-02_14-28-50,1751460050577,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460050632.png,Forward,High,#Record_2025-07-02_14-28-50,1751460050632,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460050681.png,Forward,High,#Record_2025-07-02_14-28-50,1751460050681,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460050788.png,Forward,High,#Record_2025-07-02_14-28-50,1751460050788,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460051129.png,Forward,High,#Record_2025-07-02_14-28-50,1751460051129,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460051142.png,Forward,High,#Record_2025-07-02_14-28-50,1751460051142,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460051155.png,Forward,High,#Record_2025-07-02_14-28-50,1751460051155,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460051180.png,Forward,High,#Record_2025-07-02_14-28-50,1751460051180,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460051191.png,Forward,High,#Record_2025-07-02_14-28-50,1751460051191,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460051217.png,Forward,High,#Record_2025-07-02_14-28-50,1751460051217,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460053740.png,Left,High,#Record_2025-07-02_14-28-50,1751460053740,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460056140.png,Forward,High,#Record_2025-07-02_14-28-50,1751460056140,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460059449.png,Forward,High,#Record_2025-07-02_14-28-50,1751460059449,3
DataSet/#Record_2025-07-02_14-28-50/Images/1751460060263.png,Backward,High,#Record_2025-07-02_14-28-50,1751460060263,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460063515.png,Left,High,#Record_2025-07-02_14-28-50,1751460063515,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460063551.png,Left,High,#Record_2025-07-02_14-28-50,1751460063551,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460064620.png,Left,High,#Record_2025-07-02_14-28-50,1751460064620,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460066837.png,Forward,High,#Record_2025-07-02_14-28-50,1751460066837,4
DataSet/#Record_2025-07-02_14-28-50/Images/1751460067250.png,Forward,High,#Record_2025-07-02_14-28-50,1751460067250,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460074633.png,Backward,High,#Record_2025-07-02_14-28-50,1751460074633,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460075731.png,Backward,High,#Record_2025-07-02_14-28-50,1751460075731,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460075825.png,Backward,High,#Record_2025-07-02_14-28-50,1751460075825,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460075885.png,Backward,High,#Record_2025-07-02_14-28-50,1751460075885,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460076021.png,Backward,High,#Record_2025-07-02_14-28-50,1751460076021,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460076104.png,Backward,High,#Record_2025-07-02_14-28-50,1751460076104,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460076246.png,Backward,High,#Record_2025-07-02_14-28-50,1751460076246,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460076892.png,Backward,High,#Record_2025-07-02_14-28-50,1751460076892,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460077277.png,Backward,High,#Record_2025-07-02_14-28-50,1751460077277,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460083175.png,Backward,High,#Record_2025-07-02_14-28-50,1751460083175,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460086482.png,Left,High,#Record_2025-07-02_14-28-50,1751460086482,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460086570.png,Left,High,#Record_2025-07-02_14-28-50,1751460086570,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460086700.png,Left,High,#Record_2025-07-02_14-28-50,1751460086700,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460087152.png,Left,High,#Record_2025-07-02_14-28-50,1751460087152,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460087200.png,Left,High,#Record_2025-07-02_14-28-50,1751460087200,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460087259.png,Left,High,#Record_2025-07-02_14-28-50,1751460087259,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460087309.png,Forward,High,#Record_2025-07-02_14-28-50,1751460087309,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460087367.png,Forward,High,#Record_2025-07-02_14-28-50,1751460087367,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460087449.png,Forward,High,#Record_2025-07-02_14-28-50,1751460087449,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460088608.png,Forward,High,#Record_2025-07-02_14-28-50,1751460088608,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460088634.png,Forward,High,#Record_2025-07-02_14-28-50,1751460088634,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460088715.png,Forward,High,#Record_2025-07-02_14-28-50,1751460088715,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460089019.png,Forward,High,#Record_2025-07-02_14-28-50,1751460089019,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460089077.png,Forward,High,#Record_2025-07-02_14-28-50,1751460089077,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460089299.png,Forward,High,#Record_2025-07-02_14-28-50,1751460089299,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460097528.png,Left,High,#Record_2025-07-02_14-28-50,1751460097528,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460100032.png,Left,High,#Record_2025-07-02_14-28-50,1751460100032,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460100176.png,Left,High,#Record_2025-07-02_14-28-50,1751460100176,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460100219.png,Left,High,#Record_2025-07-02_14-28-50,1751460100219,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460100307.png,Left,High,#Record_2025-07-02_14-28-50,1751460100307,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460100355.png,Left,High,#Record_2025-07-02_14-28-50,1751460100355,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460100443.png,Left,High,#Record_2025-07-02_14-28-50,1751460100443,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460100490.png,Left,High,#Record_2025-07-02_14-28-50,1751460100490,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460100575.png,Left,High,#Record_2025-07-02_14-28-50,1751460100575,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460100632.png,Left,High,#Record_2025-07-02_14-28-50,1751460100632,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460100851.png,Left,High,#Record_2025-07-02_14-28-50,1751460100851,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460101556.png,Left,High,#Record_2025-07-02_14-28-50,1751460101556,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460101829.png,Left,High,#Record_2025-07-02_14-28-50,1751460101829,3
DataSet/#Record_2025-07-02_14-28-50/Images/1751460102332.png,Left,High,#Record_2025-07-02_14-28-50,1751460102332,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460102353.png,Left,High,#Record_2025-07-02_14-28-50,1751460102353,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460102423.png,Left,High,#Record_2025-07-02_14-28-50,1751460102423,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460103248.png,Left,High,#Record_2025-07-02_14-28-50,1751460103248,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460103314.png,Left,High,#Record_2025-07-02_14-28-50,1751460103314,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460104977.png,Forward,High,#Record_2025-07-02_14-28-50,1751460104977,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460105117.png,Forward,High,#Record_2025-07-02_14-28-50,1751460105117,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460105264.png,Forward,High,#Record_2025-07-02_14-28-50,1751460105264,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460105360.png,Forward,High,#Record_2025-07-02_14-28-50,1751460105360,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460105404.png,Forward,High,#Record_2025-07-02_14-28-50,1751460105404,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460105474.png,Forward,High,#Record_2025-07-02_14-28-50,1751460105474,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460105610.png,Forward,High,#Record_2025-07-02_14-28-50,1751460105610,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460105683.png,Forward,High,#Record_2025-07-02_14-28-50,1751460105683,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460106493.png,Forward,High,#Record_2025-07-02_14-28-50,1751460106493,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460113936.png,Backward,High,#Record_2025-07-02_14-28-50,1751460113936,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460115710.png,Left,High,#Record_2025-07-02_14-28-50,1751460115710,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460115837.png,Left,High,#Record_2025-07-02_14-28-50,1751460115837,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460115960.png,Left,High,#Record_2025-07-02_14-28-50,1751460115960,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460116035.png,Left,High,#Record_2025-07-02_14-28-50,1751460116035,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460116244.png,Left,High,#Record_2025-07-02_14-28-50,1751460116244,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460117229.png,Left,High,#Record_2025-07-02_14-28-50,1751460117229,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460117334.png,Left,High,#Record_2025-07-02_14-28-50,1751460117334,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460118149.png,Forward,High,#Record_2025-07-02_14-28-50,1751460118149,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460118254.png,Forward,High,#Record_2025-07-02_14-28-50,1751460118254,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460118301.png,Forward,High,#Record_2025-07-02_14-28-50,1751460118301,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460118556.png,Forward,High,#Record_2025-07-02_14-28-50,1751460118556,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460119190.png,Forward,High,#Record_2025-07-02_14-28-50,1751460119190,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460127525.png,Backward,High,#Record_2025-07-02_14-28-50,1751460127525,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460132188.png,Left,High,#Record_2025-07-02_14-28-50,1751460132188,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460132551.png,Left,High,#Record_2025-07-02_14-28-50,1751460132551,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460132655.png,Left,High,#Record_2025-07-02_14-28-50,1751460132655,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460132815.png,Left,High,#Record_2025-07-02_14-28-50,1751460132815,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460132842.png,Left,High,#Record_2025-07-02_14-28-50,1751460132842,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460132898.png,Left,High,#Record_2025-07-02_14-28-50,1751460132898,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460132980.png,Forward,High,#Record_2025-07-02_14-28-50,1751460132980,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460133919.png,Left,High,#Record_2025-07-02_14-28-50,1751460133919,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460134069.png,Left,High,#Record_2025-07-02_14-28-50,1751460134069,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460134150.png,Left,High,#Record_2025-07-02_14-28-50,1751460134150,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460134204.png,Left,High,#Record_2025-07-02_14-28-50,1751460134204,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460134334.png,Forward,High,#Record_2025-07-02_14-28-50,1751460134334,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460135491.png,Forward,High,#Record_2025-07-02_14-28-50,1751460135491,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460135557.png,Forward,High,#Record_2025-07-02_14-28-50,1751460135557,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460135606.png,Forward,High,#Record_2025-07-02_14-28-50,1751460135606,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460135663.png,Forward,High,#Record_2025-07-02_14-28-50,1751460135663,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460135983.png,Forward,High,#Record_2025-07-02_14-28-50,1751460135983,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460136192.png,Forward,High,#Record_2025-07-02_14-28-50,1751460136192,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460137679.png,Left,High,#Record_2025-07-02_14-28-50,1751460137679,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460137706.png,Left,High,#Record_2025-07-02_14-28-50,1751460137706,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460137770.png,Left,High,#Record_2025-07-02_14-28-50,1751460137770,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460144302.png,Forward,High,#Record_2025-07-02_14-28-50,1751460144302,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460144351.png,Forward,High,#Record_2025-07-02_14-28-50,1751460144351,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460144485.png,Forward,High,#Record_2025-07-02_14-28-50,1751460144485,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460144995.png,Forward,High,#Record_2025-07-02_14-28-50,1751460144995,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460146749.png,Forward,High,#Record_2025-07-02_14-28-50,1751460146749,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460149101.png,Right,High,#Record_2025-07-02_14-28-50,1751460149101,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460154919.png,Left,High,#Record_2025-07-02_14-28-50,1751460154919,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460155256.png,Left,High,#Record_2025-07-02_14-28-50,1751460155256,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460155390.png,Left,High,#Record_2025-07-02_14-28-50,1751460155390,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460155558.png,Left,High,#Record_2025-07-02_14-28-50,1751460155558,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460155579.png,Forward,High,#Record_2025-07-02_14-28-50,1751460155579,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460155699.png,Left,High,#Record_2025-07-02_14-28-50,1751460155699,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460156559.png,Left,High,#Record_2025-07-02_14-28-50,1751460156559,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460156671.png,Left,High,#Record_2025-07-02_14-28-50,1751460156671,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460157235.png,Left,High,#Record_2025-07-02_14-28-50,1751460157235,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460157263.png,Left,High,#Record_2025-07-02_14-28-50,1751460157263,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460157294.png,Left,High,#Record_2025-07-02_14-28-50,1751460157294,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460157346.png,Left,High,#Record_2025-07-02_14-28-50,1751460157346,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460160943.png,Forward,High,#Record_2025-07-02_14-28-50,1751460160943,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460161043.png,Forward,High,#Record_2025-07-02_14-28-50,1751460161043,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460161421.png,Forward,High,#Record_2025-07-02_14-28-50,1751460161421,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460161458.png,Forward,High,#Record_2025-07-02_14-28-50,1751460161458,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460175570.png,Forward,High,#Record_2025-07-02_14-28-50,1751460175570,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460177450.png,Left,High,#Record_2025-07-02_14-28-50,1751460177450,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460177582.png,Left,High,#Record_2025-07-02_14-28-50,1751460177582,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460177661.png,Left,High,#Record_2025-07-02_14-28-50,1751460177661,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460178206.png,Forward,High,#Record_2025-07-02_14-28-50,1751460178206,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460178959.png,Forward,High,#Record_2025-07-02_14-28-50,1751460178959,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460179111.png,Forward,High,#Record_2025-07-02_14-28-50,1751460179111,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460179178.png,Forward,High,#Record_2025-07-02_14-28-50,1751460179178,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460179211.png,Forward,High,#Record_2025-07-02_14-28-50,1751460179211,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460179277.png,Forward,High,#Record_2025-07-02_14-28-50,1751460179277,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460179387.png,Forward,High,#Record_2025-07-02_14-28-50,1751460179387,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460179570.png,Forward,High,#Record_2025-07-02_14-28-50,1751460179570,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460179924.png,Forward,High,#Record_2025-07-02_14-28-50,1751460179924,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460182571.png,Left,High,#Record_2025-07-02_14-28-50,1751460182571,3
DataSet/#Record_2025-07-02_14-28-50/Images/1751460182630.png,Left,High,#Record_2025-07-02_14-28-50,1751460182630,3
DataSet/#Record_2025-07-02_14-28-50/Images/1751460182675.png,Forward,High,#Record_2025-07-02_14-28-50,1751460182675,4
DataSet/#Record_2025-07-02_14-28-50/Images/1751460183748.png,Forward,High,#Record_2025-07-02_14-28-50,1751460183748,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460183824.png,Forward,High,#Record_2025-07-02_14-28-50,1751460183824,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460183879.png,Forward,High,#Record_2025-07-02_14-28-50,1751460183879,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460183935.png,Forward,High,#Record_2025-07-02_14-28-50,1751460183935,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460184053.png,Forward,High,#Record_2025-07-02_14-28-50,1751460184053,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460184218.png,Forward,High,#Record_2025-07-02_14-28-50,1751460184218,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460192143.png,Backward,High,#Record_2025-07-02_14-28-50,1751460192143,0
DataSet/#Record_2025-07-02_14-28-50/Images/1751460193587.png,Backward,High,#Record_2025-07-02_14-28-50,1751460193587,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460193667.png,Backward,High,#Record_2025-07-02_14-28-50,1751460193667,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460193714.png,Backward,High,#Record_2025-07-02_14-28-50,1751460193714,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460193823.png,Backward,High,#Record_2025-07-02_14-28-50,1751460193823,1
DataSet/#Record_2025-07-02_14-28-50/Images/1751460196022.png,Right,High,#Record_2025-07-02_14-28-50,1751460196022,2
DataSet/#Record_2025-07-02_14-28-50/Images/1751460196212.png,Right,High,#Record_2025-07-02_14-28-50,1751460196212,2
